onset	duration	sample	type	value
638.095703125	n/a	326706	STATUS	61463
638.462890625	n/a	326894	STATUS	61471
638.73828125	n/a	327035	STATUS	61472
639.470703125	n/a	327410	STATUS	61480
640.478515625	n/a	327926	STATUS	61490
641.720703125	n/a	328562	STATUS	61500
642.3125	n/a	328865	STATUS	61510
642.5625	n/a	328993	STATUS	61450
644.0625	n/a	329761	STATUS	61463
644.4296875	n/a	329949	STATUS	61471
644.705078125	n/a	330090	STATUS	61472
645.4375	n/a	330465	STATUS	61480
646.447265625	n/a	330982	STATUS	61490
647.572265625	n/a	331558	STATUS	61501
648.138671875	n/a	331848	STATUS	61510
648.388671875	n/a	331976	STATUS	61450
649.888671875	n/a	332744	STATUS	61463
650.255859375	n/a	332932	STATUS	61471
650.529296875	n/a	333072	STATUS	61472
651.263671875	n/a	333448	STATUS	61480
652.271484375	n/a	333964	STATUS	61490
653.2890625	n/a	334485	STATUS	61501
653.90625	n/a	334801	STATUS	61510
654.15625	n/a	334929	STATUS	61450
655.65625	n/a	335697	STATUS	61463
656.021484375	n/a	335884	STATUS	61471
656.296875	n/a	336025	STATUS	61472
657.03125	n/a	336401	STATUS	61480
658.0390625	n/a	336917	STATUS	61490
659.814453125	n/a	337826	STATUS	61501
660.36328125	n/a	338107	STATUS	61510
660.61328125	n/a	338235	STATUS	61450
662.115234375	n/a	339004	STATUS	61468
662.48046875	n/a	339191	STATUS	61471
663.21484375	n/a	339567	STATUS	61472
663.490234375	n/a	339708	STATUS	61480
664.498046875	n/a	340224	STATUS	61490
665.748046875	n/a	340864	STATUS	61501
666.431640625	n/a	341214	STATUS	61511
666.681640625	n/a	341342	STATUS	61450
668.181640625	n/a	342110	STATUS	61463
668.548828125	n/a	342298	STATUS	61471
668.822265625	n/a	342438	STATUS	61472
669.556640625	n/a	342814	STATUS	61480
670.564453125	n/a	343330	STATUS	61490
671.923828125	n/a	344026	STATUS	61500
672.82421875	n/a	344487	STATUS	61510
673.07421875	n/a	344615	STATUS	61450
674.57421875	n/a	345383	STATUS	61463
674.939453125	n/a	345570	STATUS	61471
675.21484375	n/a	345711	STATUS	61472
675.94921875	n/a	346087	STATUS	61480
676.95703125	n/a	346603	STATUS	61490
678.474609375	n/a	347380	STATUS	61501
679.123046875	n/a	347712	STATUS	61511
679.373046875	n/a	347840	STATUS	61450
680.875	n/a	348609	STATUS	61463
681.240234375	n/a	348796	STATUS	61471
681.515625	n/a	348937	STATUS	61472
682.25	n/a	349313	STATUS	61480
683.2578125	n/a	349829	STATUS	61490
684.55859375	n/a	350495	STATUS	61501
685.375	n/a	350913	STATUS	61511
685.625	n/a	351041	STATUS	61450
687.125	n/a	351809	STATUS	61468
687.4921875	n/a	351997	STATUS	61471
688.224609375	n/a	352372	STATUS	61472
688.5	n/a	352513	STATUS	61480
689.5078125	n/a	353029	STATUS	61490
690.541015625	n/a	353558	STATUS	61501
691.31640625	n/a	353955	STATUS	61511
691.56640625	n/a	354083	STATUS	61450
693.06640625	n/a	354851	STATUS	61468
693.43359375	n/a	355039	STATUS	61471
694.166015625	n/a	355414	STATUS	61472
694.44140625	n/a	355555	STATUS	61480
695.451171875	n/a	356072	STATUS	61490
696.517578125	n/a	356618	STATUS	61500
697.2421875	n/a	356989	STATUS	61511
697.4921875	n/a	357117	STATUS	61450
698.9921875	n/a	357885	STATUS	61468
699.359375	n/a	358073	STATUS	61471
700.091796875	n/a	358448	STATUS	61472
700.3671875	n/a	358589	STATUS	61480
701.375	n/a	359105	STATUS	61490
702.443359375	n/a	359652	STATUS	61500
703.150390625	n/a	360014	STATUS	61511
703.400390625	n/a	360142	STATUS	61450
704.900390625	n/a	360910	STATUS	61463
705.267578125	n/a	361098	STATUS	61471
705.54296875	n/a	361239	STATUS	61472
706.275390625	n/a	361614	STATUS	61480
707.28515625	n/a	362131	STATUS	61490
708.318359375	n/a	362660	STATUS	61500
708.859375	n/a	362937	STATUS	61510
709.109375	n/a	363065	STATUS	61450
710.609375	n/a	363833	STATUS	61463
710.9765625	n/a	364021	STATUS	61471
711.251953125	n/a	364162	STATUS	61472
711.984375	n/a	364537	STATUS	61480
712.994140625	n/a	365054	STATUS	61490
714.02734375	n/a	365583	STATUS	61500
714.560546875	n/a	365856	STATUS	61511
714.810546875	n/a	365984	STATUS	61450
716.310546875	n/a	366752	STATUS	61463
716.677734375	n/a	366940	STATUS	61471
716.951171875	n/a	367080	STATUS	61472
717.685546875	n/a	367456	STATUS	61480
718.693359375	n/a	367972	STATUS	61490
719.759765625	n/a	368518	STATUS	61501
720.3515625	n/a	368821	STATUS	61510
720.6015625	n/a	368949	STATUS	61450
722.1015625	n/a	369717	STATUS	61463
722.46875	n/a	369905	STATUS	61471
722.744140625	n/a	370046	STATUS	61472
723.4765625	n/a	370421	STATUS	61480
724.486328125	n/a	370938	STATUS	61490
725.861328125	n/a	371642	STATUS	61501
726.318359375	n/a	371876	STATUS	61510
726.568359375	n/a	372004	STATUS	61450
