onset	duration	sample	type	value
400.134765625	n/a	204870	STATUS	61501
401.767578125	n/a	205706	STATUS	61511
402.017578125	n/a	205834	STATUS	61450
403.517578125	n/a	206602	STATUS	61468
403.884765625	n/a	206790	STATUS	61471
404.619140625	n/a	207166	STATUS	61472
404.892578125	n/a	207306	STATUS	61480
405.90234375	n/a	207823	STATUS	61490
407.4765625	n/a	208629	STATUS	61501
408.51953125	n/a	209163	STATUS	61511
408.76953125	n/a	209291	STATUS	61450
410.26953125	n/a	210059	STATUS	61468
410.634765625	n/a	210246	STATUS	61471
411.369140625	n/a	210622	STATUS	61472
411.64453125	n/a	210763	STATUS	61480
412.65234375	n/a	211279	STATUS	61490
413.943359375	n/a	211940	STATUS	61500
414.943359375	n/a	212452	STATUS	61510
415.193359375	n/a	212580	STATUS	61450
416.693359375	n/a	213348	STATUS	61463
417.060546875	n/a	213536	STATUS	61471
417.3359375	n/a	213677	STATUS	61472
418.0703125	n/a	214053	STATUS	61480
419.078125	n/a	214569	STATUS	61490
420.376953125	n/a	215234	STATUS	61501
421.453125	n/a	215785	STATUS	61510
421.703125	n/a	215913	STATUS	61450
423.203125	n/a	216681	STATUS	61468
423.5703125	n/a	216869	STATUS	61471
424.302734375	n/a	217244	STATUS	61472
424.578125	n/a	217385	STATUS	61480
425.5859375	n/a	217901	STATUS	61490
427.236328125	n/a	218746	STATUS	61501
429.3125	n/a	219809	STATUS	61511
429.5625	n/a	219937	STATUS	61450
431.0625	n/a	220705	STATUS	61468
431.4296875	n/a	220893	STATUS	61471
432.162109375	n/a	221268	STATUS	61472
432.4375	n/a	221409	STATUS	61480
433.4453125	n/a	221925	STATUS	61490
434.712890625	n/a	222574	STATUS	61501
435.578125	n/a	223017	STATUS	61511
435.828125	n/a	223145	STATUS	61450
437.330078125	n/a	223914	STATUS	61463
437.6953125	n/a	224101	STATUS	61471
437.970703125	n/a	224242	STATUS	61472
438.705078125	n/a	224618	STATUS	61480
439.712890625	n/a	225134	STATUS	61490
440.87109375	n/a	225727	STATUS	61501
442.6796875	n/a	226653	STATUS	61511
442.9296875	n/a	226781	STATUS	61450
444.4296875	n/a	227549	STATUS	61463
444.796875	n/a	227737	STATUS	61471
445.072265625	n/a	227878	STATUS	61472
445.8046875	n/a	228253	STATUS	61480
446.8125	n/a	228769	STATUS	61490
448.36328125	n/a	229563	STATUS	61500
449.34765625	n/a	230067	STATUS	61510
449.59765625	n/a	230195	STATUS	61450
451.09765625	n/a	230963	STATUS	61463
451.462890625	n/a	231150	STATUS	61471
451.73828125	n/a	231291	STATUS	61472
452.47265625	n/a	231667	STATUS	61480
453.48046875	n/a	232183	STATUS	61490
455.22265625	n/a	233075	STATUS	61501
456.064453125	n/a	233506	STATUS	61510
456.314453125	n/a	233634	STATUS	61450
457.814453125	n/a	234402	STATUS	61463
458.181640625	n/a	234590	STATUS	61471
458.455078125	n/a	234730	STATUS	61472
459.189453125	n/a	235106	STATUS	61480
460.197265625	n/a	235622	STATUS	61490
462.22265625	n/a	236659	STATUS	61501
463.23046875	n/a	237175	STATUS	61510
463.48046875	n/a	237303	STATUS	61450
464.98046875	n/a	238071	STATUS	61463
465.34765625	n/a	238259	STATUS	61471
465.623046875	n/a	238400	STATUS	61472
466.35546875	n/a	238775	STATUS	61480
467.365234375	n/a	239292	STATUS	61490
468.7890625	n/a	240021	STATUS	61501
469.673828125	n/a	240474	STATUS	61510
469.923828125	n/a	240602	STATUS	61450
471.423828125	n/a	241370	STATUS	61463
471.791015625	n/a	241558	STATUS	61471
472.064453125	n/a	241698	STATUS	61472
472.798828125	n/a	242074	STATUS	61480
473.806640625	n/a	242590	STATUS	61490
475.15625	n/a	243281	STATUS	61500
475.90625	n/a	243665	STATUS	61511
476.15625	n/a	243793	STATUS	61450
477.658203125	n/a	244562	STATUS	61468
478.0234375	n/a	244749	STATUS	61471
478.7578125	n/a	245125	STATUS	61472
479.033203125	n/a	245266	STATUS	61480
480.041015625	n/a	245782	STATUS	61490
481.556640625	n/a	246558	STATUS	61501
482.341796875	n/a	246960	STATUS	61511
482.591796875	n/a	247088	STATUS	61450
484.091796875	n/a	247856	STATUS	61463
484.45703125	n/a	248043	STATUS	61471
484.732421875	n/a	248184	STATUS	61472
485.466796875	n/a	248560	STATUS	61480
486.474609375	n/a	249076	STATUS	61490
487.724609375	n/a	249716	STATUS	61501
488.666015625	n/a	250198	STATUS	61511
488.916015625	n/a	250326	STATUS	61450
490.416015625	n/a	251094	STATUS	61468
490.783203125	n/a	251282	STATUS	61471
491.517578125	n/a	251658	STATUS	61472
491.791015625	n/a	251798	STATUS	61480
492.80078125	n/a	252315	STATUS	61490
494.18359375	n/a	253023	STATUS	61501
495.05859375	n/a	253471	STATUS	61511
495.30859375	n/a	253599	STATUS	61450
496.80859375	n/a	254367	STATUS	61463
497.17578125	n/a	254555	STATUS	61471
497.451171875	n/a	254696	STATUS	61472
498.18359375	n/a	255071	STATUS	61480
499.19140625	n/a	255587	STATUS	61490
500.31640625	n/a	256163	STATUS	61501
501.267578125	n/a	256650	STATUS	61510
501.517578125	n/a	256778	STATUS	61450
503.017578125	n/a	257546	STATUS	61463
503.384765625	n/a	257734	STATUS	61471
503.66015625	n/a	257875	STATUS	61472
504.392578125	n/a	258250	STATUS	61480
505.400390625	n/a	258766	STATUS	61490
506.79296875	n/a	259479	STATUS	61500
507.650390625	n/a	259918	STATUS	61511
507.900390625	n/a	260046	STATUS	61450
509.40234375	n/a	260815	STATUS	61463
509.767578125	n/a	261002	STATUS	61471
510.04296875	n/a	261143	STATUS	61472
510.77734375	n/a	261519	STATUS	61480
511.78515625	n/a	262035	STATUS	61490
513.29296875	n/a	262807	STATUS	61501
514.201171875	n/a	263272	STATUS	61511
514.451171875	n/a	263400	STATUS	61450
515.951171875	n/a	264168	STATUS	61468
516.318359375	n/a	264356	STATUS	61471
517.052734375	n/a	264732	STATUS	61472
517.326171875	n/a	264872	STATUS	61480
518.3359375	n/a	265389	STATUS	61490
520.078125	n/a	266281	STATUS	61501
521.7265625	n/a	267125	STATUS	61511
521.9765625	n/a	267253	STATUS	61450
523.4765625	n/a	268021	STATUS	61463
523.84375	n/a	268209	STATUS	61471
524.119140625	n/a	268350	STATUS	61472
524.853515625	n/a	268726	STATUS	61480
525.861328125	n/a	269242	STATUS	61490
527.15234375	n/a	269903	STATUS	61501
528.4453125	n/a	270565	STATUS	61510
528.6953125	n/a	270693	STATUS	61450
530.1953125	n/a	271461	STATUS	61468
530.560546875	n/a	271648	STATUS	61471
531.294921875	n/a	272024	STATUS	61472
531.5703125	n/a	272165	STATUS	61480
532.578125	n/a	272681	STATUS	61490
534.103515625	n/a	273462	STATUS	61500
534.9609375	n/a	273901	STATUS	61511
545.787109375	n/a	279444	STATUS	61694
547.287109375	n/a	280212	STATUS	61450
548.787109375	n/a	280980	STATUS	61463
549.154296875	n/a	281168	STATUS	61471
549.4296875	n/a	281309	STATUS	61472
550.162109375	n/a	281684	STATUS	61480
551.171875	n/a	282201	STATUS	61490
552.8046875	n/a	283037	STATUS	61500
553.73828125	n/a	283515	STATUS	61511
553.98828125	n/a	283643	STATUS	61450
555.48828125	n/a	284411	STATUS	61468
555.85546875	n/a	284599	STATUS	61471
