onset	duration	sample	type	value
586.57421875	n/a	300327	STATUS	61490
588.07421875	n/a	301095	STATUS	61501
588.708984375	n/a	301420	STATUS	61511
588.958984375	n/a	301548	STATUS	61450
590.458984375	n/a	302316	STATUS	61463
590.826171875	n/a	302504	STATUS	61471
591.099609375	n/a	302644	STATUS	61472
591.833984375	n/a	303020	STATUS	61480
592.841796875	n/a	303536	STATUS	61490
594.517578125	n/a	304394	STATUS	61500
595.109375	n/a	304697	STATUS	61511
595.359375	n/a	304825	STATUS	61450
596.859375	n/a	305593	STATUS	61468
597.2265625	n/a	305781	STATUS	61471
597.958984375	n/a	306156	STATUS	61472
598.234375	n/a	306297	STATUS	61480
599.2421875	n/a	306813	STATUS	61490
600.400390625	n/a	307406	STATUS	61501
601.083984375	n/a	307756	STATUS	61511
601.333984375	n/a	307884	STATUS	61450
602.833984375	n/a	308652	STATUS	61463
603.201171875	n/a	308840	STATUS	61471
603.4765625	n/a	308981	STATUS	61472
604.208984375	n/a	309356	STATUS	61480
605.21875	n/a	309873	STATUS	61490
607.984375	n/a	311289	STATUS	61501
608.642578125	n/a	311626	STATUS	61510
608.892578125	n/a	311754	STATUS	61450
610.392578125	n/a	312522	STATUS	61468
610.759765625	n/a	312710	STATUS	61471
611.494140625	n/a	313086	STATUS	61472
611.76953125	n/a	313227	STATUS	61480
612.77734375	n/a	313743	STATUS	61490
614.16796875	n/a	314455	STATUS	61501
614.78515625	n/a	314771	STATUS	61511
615.03515625	n/a	314899	STATUS	61450
616.53515625	n/a	315667	STATUS	61468
616.90234375	n/a	315855	STATUS	61471
617.634765625	n/a	316230	STATUS	61472
617.91015625	n/a	316371	STATUS	61480
618.919921875	n/a	316888	STATUS	61490
619.828125	n/a	317353	STATUS	61501
620.376953125	n/a	317634	STATUS	61511
620.626953125	n/a	317762	STATUS	61450
622.126953125	n/a	318530	STATUS	61468
622.494140625	n/a	318718	STATUS	61471
623.228515625	n/a	319094	STATUS	61472
623.501953125	n/a	319234	STATUS	61480
624.51171875	n/a	319751	STATUS	61490
625.4609375	n/a	320237	STATUS	61501
625.869140625	n/a	320446	STATUS	61511
626.119140625	n/a	320574	STATUS	61450
627.619140625	n/a	321342	STATUS	61463
627.986328125	n/a	321530	STATUS	61471
628.26171875	n/a	321671	STATUS	61472
628.994140625	n/a	322046	STATUS	61480
630.00390625	n/a	322563	STATUS	61490
630.994140625	n/a	323070	STATUS	61500
631.5625	n/a	323361	STATUS	61510
631.8125	n/a	323489	STATUS	61450
633.3125	n/a	324257	STATUS	61463
633.677734375	n/a	324444	STATUS	61471
633.953125	n/a	324585	STATUS	61472
634.6875	n/a	324961	STATUS	61480
635.6953125	n/a	325477	STATUS	61490
636.771484375	n/a	326028	STATUS	61501
637.3046875	n/a	326301	STATUS	61511
637.5546875	n/a	326429	STATUS	61450
639.0546875	n/a	327197	STATUS	61463
639.419921875	n/a	327384	STATUS	61471
639.6953125	n/a	327525	STATUS	61472
640.4296875	n/a	327901	STATUS	61480
641.4375	n/a	328417	STATUS	61490
642.75390625	n/a	329091	STATUS	61501
643.095703125	n/a	329266	STATUS	61510
643.345703125	n/a	329394	STATUS	61450
644.845703125	n/a	330162	STATUS	61468
645.212890625	n/a	330350	STATUS	61471
645.9453125	n/a	330725	STATUS	61472
646.220703125	n/a	330866	STATUS	61480
647.23046875	n/a	331383	STATUS	61490
648.572265625	n/a	332070	STATUS	61500
649.74609375	n/a	332671	STATUS	61511
649.99609375	n/a	332799	STATUS	61450
651.49609375	n/a	333567	STATUS	61463
651.86328125	n/a	333755	STATUS	61471
652.138671875	n/a	333896	STATUS	61472
652.87109375	n/a	334271	STATUS	61480
653.880859375	n/a	334788	STATUS	61490
655.572265625	n/a	335654	STATUS	61501
656.205078125	n/a	335978	STATUS	61511
656.455078125	n/a	336106	STATUS	61450
657.955078125	n/a	336874	STATUS	61463
658.322265625	n/a	337062	STATUS	61471
658.59765625	n/a	337203	STATUS	61472
659.330078125	n/a	337578	STATUS	61480
660.33984375	n/a	338095	STATUS	61490
661.73828125	n/a	338811	STATUS	61501
662.35546875	n/a	339127	STATUS	61510
662.60546875	n/a	339255	STATUS	61450
664.10546875	n/a	340023	STATUS	61468
664.47265625	n/a	340211	STATUS	61471
665.20703125	n/a	340587	STATUS	61472
665.48046875	n/a	340727	STATUS	61480
666.490234375	n/a	341244	STATUS	61490
667.748046875	n/a	341888	STATUS	61501
668.365234375	n/a	342204	STATUS	61511
668.615234375	n/a	342332	STATUS	61450
670.115234375	n/a	343100	STATUS	61463
670.482421875	n/a	343288	STATUS	61471
670.755859375	n/a	343428	STATUS	61472
671.490234375	n/a	343804	STATUS	61480
672.498046875	n/a	344320	STATUS	61490
673.890625	n/a	345033	STATUS	61501
674.357421875	n/a	345272	STATUS	61511
674.607421875	n/a	345400	STATUS	61450
676.107421875	n/a	346168	STATUS	61463
676.47265625	n/a	346355	STATUS	61471
676.748046875	n/a	346496	STATUS	61472
677.482421875	n/a	346872	STATUS	61480
678.490234375	n/a	347388	STATUS	61490
679.95703125	n/a	348139	STATUS	61501
680.541015625	n/a	348438	STATUS	61510
680.791015625	n/a	348566	STATUS	61450
682.291015625	n/a	349334	STATUS	61468
682.658203125	n/a	349522	STATUS	61471
683.390625	n/a	349897	STATUS	61472
683.666015625	n/a	350038	STATUS	61480
684.673828125	n/a	350554	STATUS	61490
686.44921875	n/a	351463	STATUS	61501
687.107421875	n/a	351800	STATUS	61511
687.357421875	n/a	351928	STATUS	61450
688.857421875	n/a	352696	STATUS	61463
689.224609375	n/a	352884	STATUS	61471
689.5	n/a	353025	STATUS	61472
690.232421875	n/a	353400	STATUS	61480
691.2421875	n/a	353917	STATUS	61490
692.3671875	n/a	354493	STATUS	61501
693.015625	n/a	354825	STATUS	61510
693.265625	n/a	354953	STATUS	61450
694.767578125	n/a	355722	STATUS	61468
695.1328125	n/a	355909	STATUS	61471
695.8671875	n/a	356285	STATUS	61472
696.142578125	n/a	356426	STATUS	61480
697.150390625	n/a	356942	STATUS	61490
698.234375	n/a	357497	STATUS	61501
698.701171875	n/a	357736	STATUS	61511
698.951171875	n/a	357864	STATUS	61450
700.451171875	n/a	358632	STATUS	61463
700.81640625	n/a	358819	STATUS	61471
701.091796875	n/a	358960	STATUS	61472
701.826171875	n/a	359336	STATUS	61480
702.833984375	n/a	359852	STATUS	61490
704.16796875	n/a	360535	STATUS	61501
704.75	n/a	360833	STATUS	61510
705	n/a	360961	STATUS	61450
706.5	n/a	361729	STATUS	61463
706.8671875	n/a	361917	STATUS	61471
707.142578125	n/a	362058	STATUS	61472
707.876953125	n/a	362434	STATUS	61480
708.884765625	n/a	362950	STATUS	61490
710.201171875	n/a	363624	STATUS	61501
710.501953125	n/a	363778	STATUS	61510
710.751953125	n/a	363906	STATUS	61450
712.251953125	n/a	364674	STATUS	61463
712.6171875	n/a	364861	STATUS	61471
712.892578125	n/a	365002	STATUS	61472
713.626953125	n/a	365378	STATUS	61480
714.634765625	n/a	365894	STATUS	61490
716.494140625	n/a	366846	STATUS	61500
717.109375	n/a	367161	STATUS	61510
717.359375	n/a	367289	STATUS	61450
718.859375	n/a	368057	STATUS	61468
719.2265625	n/a	368245	STATUS	61471
719.9609375	n/a	368621	STATUS	61472
720.234375	n/a	368761	STATUS	61480
721.244140625	n/a	369278	STATUS	61490
722.54296875	n/a	369943	STATUS	61501
723.185546875	n/a	370272	STATUS	61511
723.435546875	n/a	370400	STATUS	61450
724.935546875	n/a	371168	STATUS	61463
725.302734375	n/a	371356	STATUS	61471
725.578125	n/a	371497	STATUS	61472
726.310546875	n/a	371872	STATUS	61480
727.318359375	n/a	372388	STATUS	61490
728.7109375	n/a	373101	STATUS	61501
729.40234375	n/a	373455	STATUS	61510
729.65234375	n/a	373583	STATUS	61450
731.15234375	n/a	374351	STATUS	61468
731.51953125	n/a	374539	STATUS	61471
732.251953125	n/a	374914	STATUS	61472
732.52734375	n/a	375055	STATUS	61480
733.537109375	n/a	375572	STATUS	61490
734.810546875	n/a	376224	STATUS	61501
736.9375	n/a	377313	STATUS	61510
737.1875	n/a	377441	STATUS	61450
738.6875	n/a	378209	STATUS	61463
739.052734375	n/a	378396	STATUS	61471
739.328125	n/a	378537	STATUS	61472
740.0625	n/a	378913	STATUS	61480
741.0703125	n/a	379429	STATUS	61490
744.044921875	n/a	380952	STATUS	61500
744.712890625	n/a	381294	STATUS	61510
744.962890625	n/a	381422	STATUS	61450
746.462890625	n/a	382190	STATUS	61463
746.828125	n/a	382377	STATUS	61471
747.103515625	n/a	382518	STATUS	61472
747.837890625	n/a	382894	STATUS	61480
748.845703125	n/a	383410	STATUS	61490
750.978515625	n/a	384502	STATUS	61500
751.763671875	n/a	384904	STATUS	61510
752.013671875	n/a	385032	STATUS	61450
753.513671875	n/a	385800	STATUS	61463
753.87890625	n/a	385987	STATUS	61471
754.154296875	n/a	386128	STATUS	61472
754.888671875	n/a	386504	STATUS	61480
755.896484375	n/a	387020	STATUS	61490
757.73828125	n/a	387963	STATUS	61501
758.455078125	n/a	388330	STATUS	61511
758.705078125	n/a	388458	STATUS	61450
760.205078125	n/a	389226	STATUS	61468
760.572265625	n/a	389414	STATUS	61471
761.3046875	n/a	389789	STATUS	61472
761.580078125	n/a	389930	STATUS	61480
762.587890625	n/a	390446	STATUS	61490
763.947265625	n/a	391142	STATUS	61501
764.646484375	n/a	391500	STATUS	61511
764.896484375	n/a	391628	STATUS	61450
766.396484375	n/a	392396	STATUS	61463
766.763671875	n/a	392584	STATUS	61471
767.0390625	n/a	392725	STATUS	61472
767.771484375	n/a	393100	STATUS	61480
768.78125	n/a	393617	STATUS	61490
770.255859375	n/a	394372	STATUS	61500
771.005859375	n/a	394756	STATUS	61510
771.255859375	n/a	394884	STATUS	61450
772.755859375	n/a	395652	STATUS	61463
773.123046875	n/a	395840	STATUS	61471
773.3984375	n/a	395981	STATUS	61472
774.130859375	n/a	396356	STATUS	61480
775.138671875	n/a	396872	STATUS	61490
776.8984375	n/a	397773	STATUS	61501
777.53125	n/a	398097	STATUS	61510
777.78125	n/a	398225	STATUS	61450
779.28125	n/a	398993	STATUS	61468
779.6484375	n/a	399181	STATUS	61471
780.380859375	n/a	399556	STATUS	61472
780.65625	n/a	399697	STATUS	61480
781.666015625	n/a	400214	STATUS	61490
783.33203125	n/a	401067	STATUS	61501
784.33203125	n/a	401579	STATUS	61511
784.58203125	n/a	401707	STATUS	61450
786.08203125	n/a	402475	STATUS	61463
786.44921875	n/a	402663	STATUS	61471
786.724609375	n/a	402804	STATUS	61472
787.45703125	n/a	403179	STATUS	61480
788.46484375	n/a	403695	STATUS	61490
790.0234375	n/a	404493	STATUS	61501
790.71484375	n/a	404847	STATUS	61511
790.96484375	n/a	404975	STATUS	61450
792.466796875	n/a	405744	STATUS	61463
792.83203125	n/a	405931	STATUS	61471
793.107421875	n/a	406072	STATUS	61472
793.841796875	n/a	406448	STATUS	61480
794.849609375	n/a	406964	STATUS	61490
796.798828125	n/a	407962	STATUS	61501
797.56640625	n/a	408355	STATUS	61510
797.81640625	n/a	408483	STATUS	61450
799.31640625	n/a	409251	STATUS	61463
799.68359375	n/a	409439	STATUS	61471
799.958984375	n/a	409580	STATUS	61472
800.69140625	n/a	409955	STATUS	61480
801.69921875	n/a	410471	STATUS	61490
803.32421875	n/a	411303	STATUS	61501
803.80859375	n/a	411551	STATUS	61510
812.509765625	n/a	416006	STATUS	61694
814.009765625	n/a	416774	STATUS	61450
815.509765625	n/a	417542	STATUS	61468
815.876953125	n/a	417730	STATUS	61471
816.609375	n/a	418105	STATUS	61472
816.884765625	n/a	418246	STATUS	61480
817.892578125	n/a	418762	STATUS	61490
819.310546875	n/a	419488	STATUS	61501
819.91796875	n/a	419799	STATUS	61511
820.16796875	n/a	419927	STATUS	61450
821.66796875	n/a	420695	STATUS	61463
822.03515625	n/a	420883	STATUS	61471
822.310546875	n/a	421024	STATUS	61472
823.04296875	n/a	421399	STATUS	61480
824.05078125	n/a	421915	STATUS	61490
824.78515625	n/a	422291	STATUS	61501
826.03515625	n/a	422931	STATUS	61511
826.28515625	n/a	423059	STATUS	61450
827.78515625	n/a	423827	STATUS	61463
828.15234375	n/a	424015	STATUS	61471
828.427734375	n/a	424156	STATUS	61472
829.16015625	n/a	424531	STATUS	61480
830.16796875	n/a	425047	STATUS	61490
831.27734375	n/a	425615	STATUS	61501
832.068359375	n/a	426020	STATUS	61510
832.318359375	n/a	426148	STATUS	61450
833.818359375	n/a	426916	STATUS	61463
834.185546875	n/a	427104	STATUS	61471
834.4609375	n/a	427245	STATUS	61472
835.193359375	n/a	427620	STATUS	61480
836.203125	n/a	428137	STATUS	61490
837.15234375	n/a	428623	STATUS	61501
837.626953125	n/a	428866	STATUS	61510
837.876953125	n/a	428994	STATUS	61450
839.376953125	n/a	429762	STATUS	61463
839.744140625	n/a	429950	STATUS	61471
840.01953125	n/a	430091	STATUS	61472
840.75390625	n/a	430467	STATUS	61480
841.76171875	n/a	430983	STATUS	61490
843.228515625	n/a	431734	STATUS	61500
843.861328125	n/a	432058	STATUS	61511
844.111328125	n/a	432186	STATUS	61450
845.611328125	n/a	432954	STATUS	61468
845.978515625	n/a	433142	STATUS	61471
846.7109375	n/a	433517	STATUS	61472
846.986328125	n/a	433658	STATUS	61480
847.99609375	n/a	434175	STATUS	61490
849.486328125	n/a	434938	STATUS	61501
850.162109375	n/a	435284	STATUS	61511
850.412109375	n/a	435412	STATUS	61450
851.912109375	n/a	436180	STATUS	61468
852.279296875	n/a	436368	STATUS	61471
853.01171875	n/a	436743	STATUS	61472
853.287109375	n/a	436884	STATUS	61480
854.294921875	n/a	437400	STATUS	61490
855.771484375	n/a	438156	STATUS	61501
856.544921875	n/a	438552	STATUS	61511
856.794921875	n/a	438680	STATUS	61450
858.296875	n/a	439449	STATUS	61463
858.662109375	n/a	439636	STATUS	61471
858.9375	n/a	439777	STATUS	61472
859.671875	n/a	440153	STATUS	61480
860.6796875	n/a	440669	STATUS	61490
862.00390625	n/a	441347	STATUS	61501
862.60546875	n/a	441655	STATUS	61510
862.85546875	n/a	441783	STATUS	61450
864.35546875	n/a	442551	STATUS	61463
864.720703125	n/a	442738	STATUS	61471
864.99609375	n/a	442879	STATUS	61472
865.73046875	n/a	443255	STATUS	61480
866.73828125	n/a	443771	STATUS	61490
867.98046875	n/a	444407	STATUS	61501
868.5625	n/a	444705	STATUS	61510
868.814453125	n/a	444834	STATUS	61450
870.314453125	n/a	445602	STATUS	61463
870.6796875	n/a	445789	STATUS	61471
870.955078125	n/a	445930	STATUS	61472
871.689453125	n/a	446306	STATUS	61480
872.697265625	n/a	446822	STATUS	61490
874.447265625	n/a	447718	STATUS	61501
875.0546875	n/a	448029	STATUS	61510
875.3046875	n/a	448157	STATUS	61450
876.806640625	n/a	448926	STATUS	61463
877.171875	n/a	449113	STATUS	61471
877.447265625	n/a	449254	STATUS	61472
878.181640625	n/a	449630	STATUS	61480
879.189453125	n/a	450146	STATUS	61490
880.9140625	n/a	451029	STATUS	61500
881.45703125	n/a	451307	STATUS	61510
881.70703125	n/a	451435	STATUS	61450
883.20703125	n/a	452203	STATUS	61468
883.572265625	n/a	452390	STATUS	61471
884.306640625	n/a	452766	STATUS	61472
884.58203125	n/a	452907	STATUS	61480
885.58984375	n/a	453423	STATUS	61490
886.947265625	n/a	454118	STATUS	61501
887.7890625	n/a	454549	STATUS	61511
888.0390625	n/a	454677	STATUS	61450
889.541015625	n/a	455446	STATUS	61468
889.90625	n/a	455633	STATUS	61471
890.640625	n/a	456009	STATUS	61472
890.916015625	n/a	456150	STATUS	61480
891.923828125	n/a	456666	STATUS	61490
893.515625	n/a	457481	STATUS	61500
894.232421875	n/a	457848	STATUS	61511
894.482421875	n/a	457976	STATUS	61450
895.982421875	n/a	458744	STATUS	61468
896.349609375	n/a	458932	STATUS	61471
897.08203125	n/a	459307	STATUS	61472
897.357421875	n/a	459448	STATUS	61480
898.365234375	n/a	459964	STATUS	61490
899.916015625	n/a	460758	STATUS	61501
900.58203125	n/a	461099	STATUS	61511
900.83203125	n/a	461227	STATUS	61450
902.33203125	n/a	461995	STATUS	61463
902.69921875	n/a	462183	STATUS	61471
902.974609375	n/a	462324	STATUS	61472
903.70703125	n/a	462699	STATUS	61480
904.716796875	n/a	463216	STATUS	61490
906.216796875	n/a	463984	STATUS	61501
907.525390625	n/a	464654	STATUS	61511
907.775390625	n/a	464782	STATUS	61450
909.275390625	n/a	465550	STATUS	61463
909.642578125	n/a	465738	STATUS	61471
909.916015625	n/a	465878	STATUS	61472
910.650390625	n/a	466254	STATUS	61480
911.658203125	n/a	466770	STATUS	61490
913.1171875	n/a	467517	STATUS	61501
913.7421875	n/a	467837	STATUS	61511
913.9921875	n/a	467965	STATUS	61450
915.4921875	n/a	468733	STATUS	61463
915.859375	n/a	468921	STATUS	61471
916.134765625	n/a	469062	STATUS	61472
916.8671875	n/a	469437	STATUS	61480
917.875	n/a	469953	STATUS	61490
919.333984375	n/a	470700	STATUS	61500
919.943359375	n/a	471012	STATUS	61510
920.193359375	n/a	471140	STATUS	61450
921.693359375	n/a	471908	STATUS	61468
922.05859375	n/a	472095	STATUS	61471
922.79296875	n/a	472471	STATUS	61472
923.068359375	n/a	472612	STATUS	61480
924.076171875	n/a	473128	STATUS	61490
925.376953125	n/a	473794	STATUS	61501
926.025390625	n/a	474126	STATUS	61510
926.275390625	n/a	474254	STATUS	61450
927.77734375	n/a	475023	STATUS	61468
928.142578125	n/a	475210	STATUS	61471
928.876953125	n/a	475586	STATUS	61472
929.15234375	n/a	475727	STATUS	61480
930.16015625	n/a	476243	STATUS	61490
931.609375	n/a	476985	STATUS	61501
932.484375	n/a	477433	STATUS	61511
932.734375	n/a	477561	STATUS	61450
934.234375	n/a	478329	STATUS	61463
934.6015625	n/a	478517	STATUS	61471
934.876953125	n/a	478658	STATUS	61472
935.609375	n/a	479033	STATUS	61480
936.619140625	n/a	479550	STATUS	61490
937.876953125	n/a	480194	STATUS	61500
938.7109375	n/a	480621	STATUS	61510
938.9609375	n/a	480749	STATUS	61450
940.4609375	n/a	481517	STATUS	61468
940.828125	n/a	481705	STATUS	61471
941.560546875	n/a	482080	STATUS	61472
941.8359375	n/a	482221	STATUS	61480
942.84375	n/a	482737	STATUS	61490
945.078125	n/a	483881	STATUS	61500
945.810546875	n/a	484256	STATUS	61511
946.060546875	n/a	484384	STATUS	61450
947.560546875	n/a	485152	STATUS	61468
947.927734375	n/a	485340	STATUS	61471
948.662109375	n/a	485716	STATUS	61472
948.935546875	n/a	485856	STATUS	61480
949.9453125	n/a	486373	STATUS	61490
951.736328125	n/a	487290	STATUS	61501
952.37890625	n/a	487619	STATUS	61511
952.62890625	n/a	487747	STATUS	61450
954.12890625	n/a	488515	STATUS	61463
954.494140625	n/a	488702	STATUS	61471
954.76953125	n/a	488843	STATUS	61472
955.50390625	n/a	489219	STATUS	61480
956.51171875	n/a	489735	STATUS	61490
957.837890625	n/a	490414	STATUS	61501
958.287109375	n/a	490644	STATUS	61510
958.537109375	n/a	490772	STATUS	61450
960.037109375	n/a	491540	STATUS	61463
960.404296875	n/a	491728	STATUS	61471
960.6796875	n/a	491869	STATUS	61472
961.412109375	n/a	492244	STATUS	61480
962.419921875	n/a	492760	STATUS	61490
964.154296875	n/a	493648	STATUS	61501
965.37890625	n/a	494275	STATUS	61510
965.62890625	n/a	494403	STATUS	61450
967.12890625	n/a	495171	STATUS	61463
967.49609375	n/a	495359	STATUS	61471
967.771484375	n/a	495500	STATUS	61472
968.50390625	n/a	495875	STATUS	61480
969.513671875	n/a	496392	STATUS	61490
970.73828125	n/a	497019	STATUS	61501
971.171875	n/a	497241	STATUS	61510
971.421875	n/a	497369	STATUS	61450
972.921875	n/a	498137	STATUS	61463
973.2890625	n/a	498325	STATUS	61471
973.5625	n/a	498465	STATUS	61472
974.296875	n/a	498841	STATUS	61480
975.3046875	n/a	499357	STATUS	61490
976.24609375	n/a	499839	STATUS	61501
976.896484375	n/a	500172	STATUS	61510
977.146484375	n/a	500300	STATUS	61450
978.646484375	n/a	501068	STATUS	61468
979.013671875	n/a	501256	STATUS	61471
979.74609375	n/a	501631	STATUS	61472
980.021484375	n/a	501772	STATUS	61480
981.03125	n/a	502289	STATUS	61490
982.60546875	n/a	503095	STATUS	61500
983.388671875	n/a	503496	STATUS	61511
983.638671875	n/a	503624	STATUS	61450
985.138671875	n/a	504392	STATUS	61463
985.505859375	n/a	504580	STATUS	61471
985.78125	n/a	504721	STATUS	61472
986.513671875	n/a	505096	STATUS	61480
987.5234375	n/a	505613	STATUS	61490
988.880859375	n/a	506308	STATUS	61501
989.46484375	n/a	506607	STATUS	61510
989.71484375	n/a	506735	STATUS	61450
991.21484375	n/a	507503	STATUS	61463
991.58203125	n/a	507691	STATUS	61471
991.85546875	n/a	507831	STATUS	61472
992.58984375	n/a	508207	STATUS	61480
993.59765625	n/a	508723	STATUS	61490
994.58203125	n/a	509227	STATUS	61500
994.982421875	n/a	509432	STATUS	61511
995.232421875	n/a	509560	STATUS	61450
996.732421875	n/a	510328	STATUS	61463
997.09765625	n/a	510515	STATUS	61471
997.373046875	n/a	510656	STATUS	61472
998.107421875	n/a	511032	STATUS	61480
999.115234375	n/a	511548	STATUS	61490
999.515625	n/a	511753	STATUS	61501
999.998046875	n/a	512000	STATUS	61511
1000.248046875	n/a	512128	STATUS	61450
1001.748046875	n/a	512896	STATUS	61463
1002.115234375	n/a	513084	STATUS	61471
1002.390625	n/a	513225	STATUS	61472
1003.123046875	n/a	513600	STATUS	61480
1004.1328125	n/a	514117	STATUS	61490
1005.1328125	n/a	514629	STATUS	61500
1005.75	n/a	514945	STATUS	61511
1006	n/a	515073	STATUS	61450
1007.5	n/a	515841	STATUS	61463
1007.865234375	n/a	516028	STATUS	61471
1008.140625	n/a	516169	STATUS	61472
1008.875	n/a	516545	STATUS	61480
1009.8828125	n/a	517061	STATUS	61490
1011.06640625	n/a	517667	STATUS	61500
1011.765625	n/a	518025	STATUS	61510
1012.015625	n/a	518153	STATUS	61450
1013.515625	n/a	518921	STATUS	61463
1013.8828125	n/a	519109	STATUS	61471
1014.158203125	n/a	519250	STATUS	61472
1014.890625	n/a	519625	STATUS	61480
1015.900390625	n/a	520142	STATUS	61490
1017.017578125	n/a	520714	STATUS	61501
1017.466796875	n/a	520944	STATUS	61510
1017.716796875	n/a	521072	STATUS	61450
1019.216796875	n/a	521840	STATUS	61463
1019.583984375	n/a	522028	STATUS	61471
1019.859375	n/a	522169	STATUS	61472
1020.591796875	n/a	522544	STATUS	61480
1021.599609375	n/a	523060	STATUS	61490
1022.859375	n/a	523705	STATUS	61500
1023.400390625	n/a	523982	STATUS	61511
1023.650390625	n/a	524110	STATUS	61450
1025.150390625	n/a	524878	STATUS	61468
1025.517578125	n/a	525066	STATUS	61471
1026.25	n/a	525441	STATUS	61472
1026.525390625	n/a	525582	STATUS	61480
1027.533203125	n/a	526098	STATUS	61490
1028.875	n/a	526785	STATUS	61501
1029.509765625	n/a	527110	STATUS	61511
1029.759765625	n/a	527238	STATUS	61450
1031.259765625	n/a	528006	STATUS	61463
1031.626953125	n/a	528194	STATUS	61471
1031.900390625	n/a	528334	STATUS	61472
1032.634765625	n/a	528710	STATUS	61480
1033.642578125	n/a	529226	STATUS	61490
1035.142578125	n/a	529994	STATUS	61501
1035.65234375	n/a	530255	STATUS	61511
1035.90234375	n/a	530383	STATUS	61450
1037.40234375	n/a	531151	STATUS	61463
1037.767578125	n/a	531338	STATUS	61471
1038.04296875	n/a	531479	STATUS	61472
1038.77734375	n/a	531855	STATUS	61480
1039.78515625	n/a	532371	STATUS	61490
1041.134765625	n/a	533062	STATUS	61501
1041.634765625	n/a	533318	STATUS	61510
1041.884765625	n/a	533446	STATUS	61450
1043.384765625	n/a	534214	STATUS	61468
1043.751953125	n/a	534402	STATUS	61471
1044.486328125	n/a	534778	STATUS	61472
1044.759765625	n/a	534918	STATUS	61480
1045.76953125	n/a	535435	STATUS	61490
1047.302734375	n/a	536220	STATUS	61501
1048.126953125	n/a	536642	STATUS	61511
1048.376953125	n/a	536770	STATUS	61450
1049.876953125	n/a	537538	STATUS	61463
1050.244140625	n/a	537726	STATUS	61471
1050.51953125	n/a	537867	STATUS	61472
1051.251953125	n/a	538242	STATUS	61480
1052.26171875	n/a	538759	STATUS	61490
1053.53515625	n/a	539411	STATUS	61501
1054.310546875	n/a	539808	STATUS	61511
1068.287109375	n/a	546964	STATUS	61694
1069.787109375	n/a	547732	STATUS	61450
1071.287109375	n/a	548500	STATUS	61463
1071.654296875	n/a	548688	STATUS	61471
1071.9296875	n/a	548829	STATUS	61472
1072.662109375	n/a	549204	STATUS	61480
1073.671875	n/a	549721	STATUS	61490
1075.720703125	n/a	550770	STATUS	61500
1076.6875	n/a	551265	STATUS	61510
1076.9375	n/a	551393	STATUS	61450
1078.4375	n/a	552161	STATUS	61468
1078.8046875	n/a	552349	STATUS	61471
1079.5390625	n/a	552725	STATUS	61472
1079.8125	n/a	552865	STATUS	61480
1080.822265625	n/a	553382	STATUS	61490
1081.880859375	n/a	553924	STATUS	61501
1082.59765625	n/a	554291	STATUS	61511
1082.84765625	n/a	554419	STATUS	61450
1084.34765625	n/a	555187	STATUS	61463
1084.712890625	n/a	555374	STATUS	61471
1084.98828125	n/a	555515	STATUS	61472
1085.72265625	n/a	555891	STATUS	61480
1086.73046875	n/a	556407	STATUS	61490
1088.10546875	n/a	557111	STATUS	61501
1088.564453125	n/a	557346	STATUS	61511
1088.814453125	n/a	557474	STATUS	61450
1090.314453125	n/a	558242	STATUS	61463
1090.6796875	n/a	558429	STATUS	61471
1090.955078125	n/a	558570	STATUS	61472
1091.689453125	n/a	558946	STATUS	61480
1092.697265625	n/a	559462	STATUS	61490
1094.130859375	n/a	560196	STATUS	61500
1094.6484375	n/a	560461	STATUS	61511
1094.8984375	n/a	560589	STATUS	61450
1096.3984375	n/a	561357	STATUS	61463
1096.763671875	n/a	561544	STATUS	61471
1097.0390625	n/a	561685	STATUS	61472
1097.7734375	n/a	562061	STATUS	61480
1098.78125	n/a	562577	STATUS	61490
1099.798828125	n/a	563098	STATUS	61501
1100.439453125	n/a	563426	STATUS	61510
1100.689453125	n/a	563554	STATUS	61450
1102.189453125	n/a	564322	STATUS	61463
1102.556640625	n/a	564510	STATUS	61471
1102.83203125	n/a	564651	STATUS	61472
1103.564453125	n/a	565026	STATUS	61480
1104.57421875	n/a	565543	STATUS	61490
1105.65625	n/a	566097	STATUS	61501
1106.19921875	n/a	566375	STATUS	61510
1106.44921875	n/a	566503	STATUS	61450
1107.94921875	n/a	567271	STATUS	61468
1108.314453125	n/a	567458	STATUS	61471
1109.048828125	n/a	567834	STATUS	61472
1109.32421875	n/a	567975	STATUS	61480
1110.33203125	n/a	568491	STATUS	61490
1111.408203125	n/a	569042	STATUS	61501
1112.0234375	n/a	569357	STATUS	61511
1112.2734375	n/a	569485	STATUS	61450
1113.7734375	n/a	570253	STATUS	61463
1114.140625	n/a	570441	STATUS	61471
1114.416015625	n/a	570582	STATUS	61472
1115.1484375	n/a	570957	STATUS	61480
1116.158203125	n/a	571474	STATUS	61490
1117.5	n/a	572161	STATUS	61501
1118.341796875	n/a	572592	STATUS	61511
1118.591796875	n/a	572720	STATUS	61450
1120.091796875	n/a	573488	STATUS	61468
1120.45703125	n/a	573675	STATUS	61471
1121.19140625	n/a	574051	STATUS	61472
1121.466796875	n/a	574192	STATUS	61480
1122.474609375	n/a	574708	STATUS	61490
1124.541015625	n/a	575766	STATUS	61501
1125.19140625	n/a	576099	STATUS	61510
1125.44140625	n/a	576227	STATUS	61450
1126.94140625	n/a	576995	STATUS	61468
1127.30859375	n/a	577183	STATUS	61471
